x	-40	-39	-38	-37	-36	-35	-34	-33	-32	-31	-30	-29	-28	-27	-26	-25	-24	-23	-22	-21	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
4.880005120000e+02	8.291508481637e-319	4.057759716504e-316	1.985829654029e-313	9.718516935370e-311	4.756202596899e-308	2.327678795100e-305	1.139168895664e-302	5.575137191814e-300	2.728508939362e-297	1.335357634503e-294	6.535400487161e-292	3.198521155122e-289	1.565412029942e-286	7.661442277240e-284	3.749685449442e-281	1.835192337687e-278	8.981953298873e-276	4.396048377349e-273	2.151575588208e-270	1.053060292945e-267	5.154094304830e-265	2.522632504644e-262	1.234690559719e-259	6.043169714579e-257	2.957835299091e-254	1.447723843527e-251	7.085981592380e-249	3.468301754570e-246	1.697603666971e-243	8.309182871411e-241	4.067081950305e-238	1.990719788731e-235	9.744060193480e-233	4.769495105898e-230	2.334573180841e-227	1.142734193044e-224	5.593525335389e-222	2.737969863419e-219	1.340214756756e-216	6.560286649871e-214	3.211248662328e-211	1.571910326722e-208	7.694569368725e-206	3.766548847748e-203	1.843765280546e-200	9.025482243016e-198	4.418124662120e-195	2.162759822168e-192	1.058720711759e-189	5.182714982413e-187	2.537091058193e-184	1.241988592822e-181	6.079977817133e-179	2.976385838945e-176	1.457066332649e-173	7.133001052162e-171	3.491950957539e-168	1.709491234159e-165	8.368902877104e-163	4.097067289127e-160	2.005767533523e-157	9.819537699683e-155	4.807335617100e-152	2.353535821461e-149	1.152232615379e-146	5.641083264495e-144	2.761772259058e-141	1.352123110235e-138	6.619842264378e-136	3.241022848818e-133	1.586790541808e-130	7.768911705954e-128	3.803678954500e-125	1.862304189878e-122	9.118019135189e-120	4.464301362436e-117	2.185796106186e-114	1.070209853042e-111	5.240001472155e-109	2.565647891279e-106	1.256220548643e-103
4.890005110000e+02	2.814000292453e-319	1.379945704339e-316	6.767127523133e-314	3.318555246587e-311	1.627406627940e-308	7.980782119321e-306	3.913786969960e-303	1.919337175000e-300	9.412559609620e-298	4.616008348111e-295	2.263746657599e-292	1.110175038414e-289	5.444493746075e-287	2.670090406413e-284	1.309473930611e-281	6.421998264869e-279	3.149531505537e-276	1.544629004978e-273	7.575387961148e-271	3.715250041214e-268	1.822106259553e-265	8.936384493616e-263	4.382808508406e-260	2.149540633627e-257	1.054244503500e-254	5.170583604069e-252	2.535947900454e-249	1.243780209572e-246	6.100276505223e-244	2.991975080712e-241	1.467469241093e-238	7.197515941926e-236	3.530196401366e-233	1.731480937474e-230	8.492570993170e-228	4.165463109972e-225	2.043101981608e-222	1.002119363233e-219	4.915316975872e-217	2.410939338110e-214	1.182561471662e-211	5.800479110607e-209	2.845160162972e-206	1.395572145719e-203	6.845427872113e-201	3.357775442340e-198	1.647044954724e-195	8.079082141528e-193	3.962975357742e-190	1.943942921295e-187	9.535609250680e-185	4.677525842912e-182	2.294493165981e-179	1.125538037809e-176	5.521237535783e-174	2.708417092431e-171	1.328610042372e-168	6.517520388016e-166	3.197202625182e-163	1.568414433854e-160	7.694039633252e-158	3.774426209902e-155	1.851613776726e-152	9.083491704351e-150	4.456133704866e-147	2.186082683168e-144	1.072452211269e-141	5.261290973600e-139	2.581129013975e-136	1.266281135844e-133	6.212316980733e-131	3.047755588956e-128	1.495235974685e-125	7.335714553885e-123	3.598969853453e-120	1.765700768183e-117	8.662816772439e-115	4.250150321979e-112	2.085223475954e-109	1.023067026068e-106	5.019480249310e-104
4.900005100000e+02	9.551771131049e-320	4.693612271982e-317	2.306399117955e-314	1.133349962956e-311	5.569240007089e-309	2.736718768340e-306	1.344828030233e-303	6.608542524854e-301	3.247483766510e-298	1.595844830199e-295	7.842178344398e-293	3.853764384457e-290	1.893808242750e-287	9.306561571441e-285	4.573460425122e-282	2.247517195556e-279	1.104494499873e-276	5.427833759625e-274	2.667423504281e-271	1.310870754341e-268	6.442141349915e-266	3.165943127150e-263	1.555888468458e-260	7.646387770194e-258	3.757826185251e-255	1.846798789455e-252	9.076219848733e-250	4.460596874931e-247	2.192216778905e-244	1.077399034707e-241	5.295076511694e-239	2.602378611644e-236	1.279002270701e-233	6.286005460533e-231	3.089447408098e-228	1.518411498415e-225	7.462782702863e-223	3.667876923098e-220	1.802732833583e-217	8.860345356614e-215	4.354844068841e-212	2.140411406422e-209	1.052021471329e-206	5.170763339331e-204	2.541484349574e-201	1.249174041403e-198	6.139898692288e-196	3.017881722355e-193	1.483358041152e-190	7.291091408934e-188	3.583784482508e-185	1.761546154146e-182	8.658625983417e-180	4.256050354291e-177	2.092027407714e-174	1.028326030062e-171	5.054720511859e-169	2.484656382726e-166	1.221345137379e-163	6.003622463528e-161	2.951149747546e-158	1.450681388649e-155	7.131087461901e-153	3.505439132436e-150	1.723185590168e-147	8.470804267868e-145	4.164091084670e-142	2.047004458467e-139	1.006283527169e-136	4.946806899404e-134	2.431826489959e-131	1.195482595156e-128	5.877017570852e-126	2.889174629416e-123	1.420344458323e-120	6.982592028627e-118	3.432754676154e-115	1.687609618886e-112	8.296680306015e-110	4.078870080542e-107	2.005296314875e-104
4.910005090000e+02	3.242552833656e-320	1.596694180619e-317	7.861981618277e-315	3.871191679923e-312	1.906161293265e-309	9.385922095948e-307	4.621644973424e-304	2.275718613746e-301	1.120580078099e-298	5.517846262497e-296	2.717056485801e-293	1.337919919354e-290	6.588157340564e-288	3.244144610463e-285	1.597492603931e-282	7.866470623919e-280	3.873677147043e-277	1.907521116205e-274	9.393290053275e-272	4.625605248865e-269	2.277832924667e-266	1.121702375261e-263	5.523773941641e-261	2.720173767090e-258	1.339553003699e-255	6.596683841680e-253	3.248582952103e-250	1.599796655276e-247	7.878402248843e-245	3.879842268881e-242	1.910700214305e-239	9.409652984548e-237	4.634012980173e-234	2.282146278081e-231	1.123912013640e-228	5.535078228555e-226	2.725949698286e-223	1.342500780776e-220	6.611711605301e-218	3.256236297555e-215	1.603690628003e-212	7.898196727477e-210	3.889896007513e-207	1.915802495016e-204	9.435527576370e-202	4.647125093970e-199	2.288786433275e-196	1.127272523028e-193	5.552075033710e-191	2.734541370769e-188	1.346841367041e-185	6.633629080982e-183	3.267297811945e-180	1.609270578207e-177	7.926331724685e-175	3.904075895924e-172	1.922946079283e-169	9.471501226589e-167	4.665233696136e-164	2.297898651859e-161	1.131856141154e-158	5.575123593316e-156	2.746127432874e-153	1.352663604994e-150	6.662878088947e-148	3.281987217255e-145	1.616645776810e-142	7.963350664660e-140	3.922652190942e-137	1.932265372843e-134	9.518242375196e-132	4.688671224646e-129	2.309648267956e-126	1.137745095712e-123	5.604632864248e-121	2.760911279863e-118	1.360068654472e-115	6.699961758315e-113	3.300554752445e-110	1.625940685185e-107	8.009872587149e-105
4.920005080000e+02	1.101272324580e-320	5.432567978038e-318	2.680382471712e-315	1.322484858504e-312	6.525096784532e-310	3.219478479559e-307	1.588497087738e-304	7.837718407898e-302	3.867187549897e-299	1.908108947245e-296	9.414851284260e-294	4.645432275265e-291	2.292140225901e-288	1.130989630518e-285	5.580568750116e-283	2.753599100778e-280	1.358705637491e-277	6.704285043008e-275	3.308125679478e-272	1.632352603439e-269	8.054682150711e-267	3.974525639965e-264	1.961212592662e-261	9.677574587172e-259	4.775412313213e-256	2.356447269359e-253	1.162805534144e-250	5.737979298949e-248	2.831479339001e-245	1.397237907330e-242	6.894930216288e-240	3.402451578197e-237	1.679022842074e-234	8.285597626582e-232	4.088779274448e-229	2.017744155281e-226	9.957289715042e-224	4.913815132052e-221	2.424929507958e-218	1.196691120964e-215	5.905649598537e-213	2.914445568511e-210	1.438291452650e-207	7.098074263811e-205	3.502973705472e-202	1.728764859342e-199	8.531741646346e-197	4.210582663708e-194	2.078018661965e-191	1.025556150574e-188	5.061418049641e-186	2.497973073444e-183	1.232838204832e-180	6.084532515363e-178	3.002971149560e-175	1.482101431153e-172	7.314885431697e-170	3.610272447709e-167	1.781866997231e-164	8.794546748691e-162	4.340647533471e-159	2.142389724585e-156	1.057414686684e-153	5.219093994978e-151	2.576011693249e-148	1.271462293479e-145	6.275698870353e-143	3.097588164564e-140	1.528932235292e-137	7.546677514096e-135	3.725000655429e-132	1.838653676305e-129	9.075625105045e-127	4.479775049399e-124	2.211255488559e-121	1.091502445043e-118	5.387826312169e-116	2.659534075984e-113	1.312806273135e-110	6.480355821900e-108	3.198896589852e-105
4.930005070000e+02	3.740076939018e-321	1.848660249014e-318	9.139626065285e-316	4.518578878030e-313	2.233971409238e-310	1.104474424916e-307	5.460545575230e-305	2.699720077845e-302	1.334761813162e-299	6.599197946931e-297	3.262728165789e-294	1.613143460267e-291	7.975675278593e-289	3.943340843161e-286	1.949681004604e-283	9.639737400862e-281	4.766166993141e-278	2.356544927344e-275	1.165157460403e-272	5.760974501012e-270	2.848457417774e-267	1.408399834000e-264	6.963773926973e-262	3.443228436871e-259	1.702509300351e-256	8.418130290175e-254	4.162404636005e-251	2.058142605418e-248	1.017675108933e-245	5.032054943512e-243	2.488193430753e-240	1.230340886287e-237	6.083721668566e-235	3.008262914871e-232	1.487526892741e-229	7.355572076678e-227	3.637229363581e-224	1.798570788542e-221	8.893792791194e-219	4.397938108360e-216	2.174772661939e-213	1.075427834613e-210	5.318036911800e-208	2.629808346408e-205	1.300467609184e-202	6.430987702273e-200	3.180229989223e-197	1.572686284221e-194	7.777291947050e-192	3.846072335588e-189	1.901994464299e-186	9.405974888133e-184	4.651587110272e-181	2.300389043296e-178	1.137638346395e-175	5.626132630111e-173	2.782393388887e-170	1.376036438223e-167	6.805251543664e-165	3.365590627285e-162	1.664490293092e-159	8.231976584903e-157	4.071269770575e-154	2.013532024498e-151	9.958412708232e-149	4.925208627276e-146	2.435914753016e-143	1.204765426114e-140	5.958622530379e-138	2.947082096205e-135	1.457610833513e-132	7.209314097900e-130	3.565737157861e-127	1.763631058515e-124	8.723066741522e-122	4.314532161995e-119	2.134033819426e-116	1.055533374214e-113	5.220904384064e-111	2.582394697561e-108	1.277328576042e-105
4.940005060000e+02	1.269748709812e-321	6.291827186659e-319	3.116927700613e-316	1.544108774745e-313	7.649470055883e-311	3.789545349639e-308	1.877349705212e-305	9.300484386836e-303	4.607531203174e-300	2.282618530611e-297	1.130838894996e-294	5.602353268660e-292	2.775508790073e-289	1.375045583677e-286	6.812303137184e-284	3.374995708918e-281	1.672071652604e-278	8.283978285187e-276	4.104170904225e-273	2.033360344941e-270	1.007408702824e-267	4.991137022558e-265	2.472838435729e-262	1.225164647738e-259	6.070097196268e-257	3.007456244370e-254	1.490065924728e-251	7.382681831419e-249	3.657845300447e-246	1.812337341670e-243	8.979564538347e-241	4.449119350850e-238	2.204425310338e-235	1.092243035218e-232	5.411850017480e-230	2.681481489042e-227	1.328637321332e-224	6.583255269354e-222	3.261951933232e-219	1.616281653390e-216	8.008647231737e-214	3.968294822036e-211	1.966307123259e-208	9.743196049239e-206	4.827854884277e-203	2.392267069160e-200	1.185407895342e-197	5.873928813766e-195	2.910665267109e-192	1.442309885205e-189	7.147063485489e-187	3.541599552041e-184	1.754987525863e-181	8.696637960404e-179	4.309546153645e-176	2.135573295277e-173	1.058279146176e-170	5.244315584596e-168	2.598844130292e-165	1.287877316597e-162	6.382217694184e-160	3.162799078838e-157	1.567380631972e-154	7.767481768434e-152	3.849363426937e-149	1.907657953797e-146	9.453987648277e-144	4.685247060605e-141	2.321950296523e-138	1.150737615339e-135	5.702990932171e-133	2.826389728930e-130	1.400762213311e-127	6.942242958310e-125	3.440632059211e-122	1.705217181882e-119	8.451313781797e-117	4.188628319090e-114	2.075976856000e-111	1.028907394551e-108	5.099565577210e-106
4.950005050000e+02	4.298371118819e-322	2.141725168157e-319	1.063142314297e-316	5.277381810459e-314	2.619678031214e-311	1.300407942824e-308	6.455258089379e-306	3.204423573956e-303	1.590700964907e-300	7.896406525046e-298	3.919880156266e-295	1.945890623635e-292	9.659761762265e-290	4.795310892488e-287	2.380507171669e-284	1.181747250714e-281	5.866540823804e-279	2.912339449101e-276	1.445786939559e-273	7.177430885375e-271	3.563166922215e-268	1.768910065518e-265	8.781683566675e-263	4.359656475621e-260	2.164358611015e-257	1.074505505243e-254	5.334461109647e-252	2.648347408925e-249	1.314806552892e-246	6.527566090126e-244	3.240732750703e-241	1.608932006416e-238	7.987938394120e-236	3.965831654714e-233	1.968957788829e-230	9.775547924504e-228	4.853425812729e-225	2.409673908021e-222	1.196384445830e-219	5.939991930154e-217	2.949195591415e-214	1.464279329903e-211	7.270209619219e-209	3.609712304532e-206	1.792259592014e-203	8.898809590699e-201	4.418405828783e-198	2.193825049658e-195	1.089283910649e-192	5.408575638489e-190	2.685514232782e-187	1.333443910114e-184	6.621018486616e-182	3.287589723844e-179	1.632424879032e-176	8.105719748506e-174	4.024878391818e-171	1.998557986170e-168	9.923927132063e-166	4.927801606377e-163	2.446953459804e-160	1.215069339271e-157	6.033638485261e-155	2.996128187687e-152	1.487799437007e-149	7.388075008188e-147	3.668775360054e-144	1.821855282317e-141	9.047103838685e-139	4.492708379382e-136	2.231052820525e-133	1.107935443955e-130	5.502018589204e-128	2.732326894634e-125	1.356895117384e-122	6.738495374151e-120	3.346436854690e-117	1.661901931994e-114	8.253368236700e-112	4.098832173000e-109	2.035598624132e-106
4.960005040000e+02	1.482196937524e-322	7.291420801325e-320	3.626788180492e-317	1.803945789801e-314	8.972780942412e-312	4.463062128124e-309	2.219939265229e-306	1.104209692330e-303	5.492427427412e-301	2.731991969749e-298	1.358929221149e-295	6.759531446102e-293	3.362317286243e-290	1.672488530299e-287	8.319360922135e-285	4.138273172898e-282	2.058499313020e-279	1.023963997732e-276	5.093555554483e-274	2.533726978501e-271	1.260378545025e-268	6.269669018146e-266	3.118822536124e-263	1.551454910708e-260	7.717739367122e-258	3.839224623119e-255	1.909850666611e-252	9.500747641986e-250	4.726271302349e-247	2.351159088500e-244	1.169628379416e-241	5.818570504169e-239	2.894591199519e-236	1.439994111488e-233	7.163689396070e-231	3.563816557089e-228	1.772950080182e-225	8.820237042648e-223	4.387999801313e-220	2.183009094291e-217	1.086043209267e-214	5.403078633066e-212	2.688054726318e-209	1.337326867213e-206	6.653339565691e-204	3.310125613485e-201	1.646842012718e-198	8.193360971236e-196	4.076382595939e-193	2.028105292844e-190	1.009040920771e-187	5.020301401997e-185	2.497776337457e-182	1.242739369366e-179	6.183143588680e-177	3.076389951915e-174	1.530651158716e-171	7.615770790334e-169	3.789259221493e-166	1.885374333554e-163	9.380882570503e-161	4.667589507221e-158	2.322439816015e-155	1.155577699466e-152	5.749852686013e-150	2.860995521770e-147	1.423575628663e-144	7.083482564172e-142	3.524650382994e-139	1.753832864174e-136	8.726966691393e-134	4.342515738069e-131	2.160839273287e-128	1.075242746423e-125	5.350490344148e-123	2.662463525463e-120	1.324880722686e-117	6.592846135690e-115	3.280742597444e-112	1.632579903420e-109	8.124185278615e-107
4.970005030000e+02	4.940656458412e-323	2.482679870352e-320	1.237424958998e-317	6.167263899502e-315	3.073749979045e-312	1.531957867413e-309	7.635322550159e-307	3.805487049872e-304	1.896685875371e-301	9.453287842336e-299	4.711646211362e-296	2.348360630779e-293	1.170467194012e-290	5.833860576072e-288	2.907737514833e-285	1.449294741922e-282	7.223715036415e-280	3.600533659453e-277	1.794632527789e-274	8.945128712369e-272	4.458615909071e-269	2.222367852195e-266	1.107730867514e-263	5.521473669512e-261	2.752188645147e-258	1.371841216484e-255	6.838045080597e-253	3.408494097493e-250	1.699008753926e-247	8.468981419215e-245	4.221523843206e-242	2.104310517067e-239	1.048945508118e-236	5.228758237321e-234	2.606434037174e-231	1.299264186271e-228	6.476654931090e-226	3.228543356864e-223	1.609403975810e-220	8.022802657493e-218	3.999353131717e-215	1.993682558946e-212	9.938592645516e-210	4.954460906351e-207	2.469849932754e-204	1.231253229857e-201	6.137999736450e-199	3.059912623479e-196	1.525435584170e-193	7.604688329712e-191	3.791156180404e-188	1.890012398124e-185	9.422374507463e-183	4.697413740781e-180	2.341855099113e-177	1.167519092398e-174	5.820640000206e-172	2.901885523109e-169	1.446747071499e-166	7.212864259625e-164	3.596050063535e-161	1.792860643864e-158	8.938614028911e-156	4.456528556958e-153	2.221908001003e-150	1.107792279033e-147	5.523234584432e-145	2.753794641339e-142	1.373006301091e-139	6.845677582570e-137	3.413212241505e-134	1.701817964425e-131	8.485274200232e-129	4.230791654132e-126	2.109504179916e-123	1.051821751390e-120	5.244534226607e-118	2.615018299127e-115	1.303903903352e-112	6.501588769508e-110	3.241876594012e-107
4.980005020000e+02	1.482196937524e-323	8.453463200344e-321	4.222611092686e-318	2.108751518453e-315	1.053106004262e-312	5.259216351724e-310	2.626468890563e-307	1.311673576061e-304	6.550607395727e-302	3.271445383999e-299	1.633804498354e-296	8.159486336561e-294	4.075002496091e-291	2.035144614418e-288	1.016400841663e-285	5.076181137870e-283	2.535196163227e-280	1.266159444147e-277	6.323646864473e-275	3.158269672218e-272	1.577368666694e-269	7.878066048305e-267	3.934671167642e-264	1.965168051478e-261	9.815069591229e-259	4.902182969123e-256	2.448432329424e-253	1.222894968811e-250	6.107910786986e-248	3.050694333749e-245	1.523727125448e-242	7.610587883899e-240	3.801296313628e-237	1.898662470388e-234	9.483449590486e-232	4.736826266703e-229	2.365980304029e-226	1.181781959470e-223	5.902909969521e-221	2.948475650989e-218	1.472758455308e-215	7.356446943624e-213	3.674576582328e-210	1.835477744242e-207	9.168400524166e-205	4.579738457468e-202	2.287654486394e-199	1.142727958746e-196	5.708183839896e-194	2.851384195233e-191	1.424348370647e-188	7.115073943235e-186	3.554228403739e-183	1.775472624211e-180	8.869218829658e-178	4.430569101277e-175	2.213280327261e-172	1.105646027547e-169	5.523299381076e-167	2.759204297578e-164	1.378389457045e-161	6.885933912004e-159	3.439985343844e-156	1.718514419315e-153	8.585243684136e-151	4.288989103778e-148	2.142693938532e-145	1.070454551652e-142	5.347850172648e-140	2.671733573977e-137	1.334780935988e-134	6.668525027179e-132	3.331597527366e-129	1.664478710590e-126	8.315855589415e-124	4.154690015910e-121	2.075741746586e-118	1.037077070172e-115	5.181455542199e-113	2.588782505507e-110	1.293428457313e-107
4.990005010000e+02	4.940656458412e-324	2.880402715254e-321	1.441149963667e-318	7.211437699677e-316	3.608589383494e-313	1.805740497989e-310	9.035984491279e-308	4.521659878500e-305	2.262677145975e-302	1.132268908909e-299	5.666030075593e-297	2.835374824154e-294	1.418875863637e-291	7.100364609731e-289	3.553196589465e-286	1.778116317941e-283	8.898226420388e-281	4.452963139233e-278	2.228420369843e-275	1.115186542653e-272	5.580849490562e-270	2.792900729382e-267	1.397697205470e-264	6.994764732103e-262	3.500544098574e-259	1.751864171042e-256	8.767338071409e-254	4.387706113917e-251	2.195885915051e-248	1.098966588395e-245	5.499987318929e-243	2.752589066931e-240	1.377601401007e-237	6.894587435743e-235	3.450607117905e-232	1.726971921010e-229	8.643260077116e-227	4.325859782825e-224	2.165059607121e-221	1.083602128328e-218	5.423409827679e-216	2.714423402791e-213	1.358580451766e-210	6.799793832392e-208	3.403366761253e-205	1.703430406667e-202	8.525948056313e-200	4.267402675326e-197	2.135931074590e-194	1.069088160612e-191	5.351092937011e-189	2.678392166812e-186	1.340628810107e-183	6.710357384003e-181	3.358810366261e-178	1.681233603511e-175	8.415373436801e-173	4.212321289078e-170	2.108493962528e-167	1.055421708115e-164	5.283022774140e-162	2.644488934731e-159	1.323743522851e-156	6.626264634121e-154	3.316931866846e-151	1.660378813344e-148	8.311524420947e-146	4.160610581651e-143	2.082746182835e-140	1.042601945842e-137	5.219196322075e-135	2.612712758472e-132	1.307924399437e-129	6.547516063869e-127	3.277732228947e-124	1.640866886090e-121	8.214407114797e-119	4.112274545262e-116	2.058690206798e-113	1.030630349856e-110	5.159622177568e-108
5.000005000000e+02	0.000000000000e+00	9.831906352241e-322	4.919263415948e-319	2.466502827130e-316	1.236700186830e-313	6.200825143890e-311	3.109115117669e-308	1.558929184321e-305	7.816606478595e-303	3.919335068596e-300	1.965209393778e-297	9.853886844754e-295	4.940929080309e-292	2.477490446334e-289	1.242274824393e-286	6.229105921087e-284	3.123461035111e-281	1.566205782789e-278	7.853512088101e-276	3.938051412285e-273	1.974700460953e-270	9.902012340611e-268	4.965329777212e-265	2.489861217573e-262	1.248546152539e-259	6.260895965415e-257	3.139574622408e-254	1.574372799697e-251	7.894903038038e-249	3.959027217581e-246	1.985329739246e-243	9.955871721732e-241	4.992619048150e-238	2.503687201095e-235	1.255550604890e-232	6.296379501527e-230	3.157549032861e-227	1.583477338600e-224	7.941017513253e-222	3.982382926936e-219	1.997158133266e-216	1.001577297046e-213	5.022952635451e-211	2.519047154545e-208	1.263328009035e-205	6.335757939225e-203	3.177486121513e-200	1.593570909299e-197	7.992116010675e-195	4.008250281316e-192	2.010252269140e-189	1.008205304332e-186	5.056500954484e-184	2.536027266415e-181	1.271921955843e-178	6.379251747491e-176	3.199497396160e-173	1.604709910455e-170	8.048483788562e-168	4.036773563185e-165	2.024685125355e-162	1.015508107269e-159	5.093450718643e-157	2.554721980821e-154	1.281380218086e-151	6.427102579313e-149	3.223705095897e-146	1.616956177062e-143	8.110433645556e-141	4.068111007249e-138	2.040536748900e-135	1.023526200234e-132	5.134006784989e-130	2.575234934488e-127	1.291755226145e-124	6.479575686874e-122	3.250243417345e-119	1.630377603049e-116	8.178309081879e-114	4.102436405565e-111	2.057895070307e-108
5.010004990000e+02	0.000000000000e+00	3.359646391720e-322	1.679427943344e-319	8.437318617235e-317	4.238895609019e-314	2.129625500743e-311	1.069931580070e-308	5.375403046585e-306	2.700650144975e-303	1.356837684897e-300	6.816944393156e-298	3.424947339839e-295	1.720760176970e-292	8.645479892896e-290	4.343703592760e-287	2.182396147688e-284	1.096501744132e-281	5.509185708440e-279	2.768011253106e-276	1.390755074559e-273	6.987725349359e-271	3.510939784862e-268	1.764059888710e-265	8.863508549364e-263	4.453489357785e-260	2.237677973952e-257	1.124338757699e-254	5.649359501562e-252	2.838596664488e-249	1.426299134293e-246	7.166713005321e-244	3.601072637575e-241	1.809448527058e-238	9.092076433635e-236	4.568592530476e-233	2.295642652118e-230	1.153529398363e-227	5.796363079154e-225	2.912628118125e-222	1.463581954906e-219	7.354473998154e-217	3.695632346911e-214	1.857070901359e-211	9.331915616676e-209	4.689383209077e-206	2.356477288368e-203	1.184168260768e-200	5.950674688248e-198	2.990347407936e-195	1.502725785548e-192	7.551626420736e-190	3.794931426572e-187	1.907085024264e-184	9.583825053189e-182	4.816265373691e-179	2.420386153061e-176	1.216358634923e-173	6.112816627483e-171	3.072018645302e-168	1.543864182097e-165	7.758845650602e-163	3.899311413706e-160	1.959663613554e-157	9.848678205030e-155	4.949680756123e-152	2.487592645209e-149	1.250213503469e-146	6.283360309849e-144	3.157930829296e-141	1.587143312040e-138	7.976870974833e-136	4.009146232454e-133	2.014995799903e-130	1.012743171223e-127	5.090113242616e-125	2.558341528046e-122	1.285856676852e-119	6.462932027028e-117	3.248400773856e-114	1.632723440945e-111	8.206513138868e-109
5.020004980000e+02	0.000000000000e+00	1.136350985435e-322	5.734125885634e-320	2.886623001736e-317	1.453122100639e-314	7.315034216966e-312	3.682416078908e-309	1.853751882406e-306	9.331954461063e-304	4.697814714803e-301	2.364947110751e-298	1.190554458394e-295	5.993484568102e-293	3.017253630260e-290	1.518960762670e-287	7.646868308199e-285	3.849665489338e-282	1.938048819291e-279	9.756830862917e-277	4.911964212205e-274	2.472885306611e-271	1.244959219860e-268	6.267706597767e-266	3.155473812235e-263	1.588630517658e-260	7.998041070608e-258	4.026676832250e-255	2.027273523510e-252	1.020658265103e-249	5.138670965263e-247	2.587162563375e-244	1.302564058249e-241	6.558083414476e-239	3.301849434338e-236	1.662417443955e-233	8.369999112104e-231	4.214181622625e-228	2.121795910583e-225	1.068308045952e-222	5.378880954398e-220	2.708257271453e-217	1.363610903619e-214	6.865838519072e-212	3.456999261681e-209	1.740634476819e-206	8.764325102552e-204	4.412980308893e-201	2.222020820677e-198	1.118837186933e-195	5.633629812489e-193	2.836693245785e-190	1.428364701905e-187	7.192312032511e-185	3.621601151322e-182	1.823624494280e-179	9.182753439468e-177	4.623950225332e-174	2.328392055590e-171	1.172470190219e-168	5.904053229019e-166	2.973045007827e-163	1.497116096547e-160	7.538974310629e-158	3.796398964720e-155	1.911763826809e-152	9.627188068093e-150	4.848054640318e-147	2.441396973167e-144	1.229453635019e-141	6.191398796691e-139	3.117943801342e-136	1.570184483426e-133	7.907441458103e-131	3.982210446441e-128	2.005466258584e-125	1.009972280272e-122	5.086353077214e-120	2.561571729256e-117	1.290058840034e-114	6.497039534696e-112	3.272084461381e-109
5.030004970000e+02	0.000000000000e+00	3.952525166730e-323	1.958476220115e-320	9.877301103781e-318	4.982098892293e-315	2.512977611463e-312	1.267555923616e-309	6.393635611734e-307	3.225008649225e-304	1.626732506452e-301	8.205474001048e-299	4.138981431742e-296	2.087784007447e-293	1.053125060911e-290	5.312227063354e-288	2.679634880135e-285	1.351689477637e-282	6.818370100078e-280	3.439430553696e-277	1.734981561591e-274	8.751964273607e-272	4.414876620812e-269	2.227070564144e-266	1.123444868524e-263	5.667244395267e-261	2.858870722676e-258	1.442180106292e-255	7.275232903695e-253	3.670090114753e-250	1.851437221673e-247	9.339931657090e-245	4.711735043975e-242	2.376952412228e-239	1.199119835269e-236	6.049328515810e-234	3.051787191430e-231	1.539585543142e-228	7.767046677421e-226	3.918415881685e-223	1.976822488160e-220	9.973035380912e-218	5.031408725368e-215	2.538366919896e-212	1.280624400150e-209	6.460880784455e-207	3.259599746259e-204	1.644521008610e-201	8.296925485515e-199	4.185984126392e-196	2.111935248173e-193	1.065531430292e-190	5.375942143265e-188	2.712349022635e-185	1.368482466224e-182	6.904553335366e-180	3.483650988203e-177	1.757666184169e-174	8.868310218683e-172	4.474536829586e-169	2.257657408855e-166	1.139123329968e-163	5.747595790650e-161	2.900043189389e-158	1.463273478237e-155	7.383279946572e-153	3.725426338764e-150	1.879773176459e-147	9.485009047854e-145	4.786002229865e-142	2.414965335794e-139	1.218573629249e-136	6.148873112511e-134	3.102717107073e-131	1.565639374731e-128	7.900311359377e-126	3.986571983996e-123	2.011675634053e-120	1.015124374448e-117	5.122518358610e-115	2.584941811212e-112	1.304430700892e-109
