3.18650000e+00	1.02025394e+00	1.00000000e+00	1.00000000e+00	1.01304566e+00	1.03861914e+00	1.07791984e+00	1.13314403e+00	1.20742782e+00	1.30495778e+00	1.43117236e+00	1.59304506e+00	1.79945823e+00	2.06168456e+00	2.39400158e+00	2.81447188e+00	3.34593155e+00	4.01724120e+00	4.86486805e+00	5.93488631e+00	7.28550610e+00	8.99027023e+00	1.11420952e+01	1.38583793e+01	1.72874603e+01	2.16167783e+01	2.70831958e+01	3.39860444e+01	4.27036200e+01	5.37140376e+01	6.76216003e+01	8.51901405e+01	1.07385179e+02	1.35427236e+02	1.70859242e+02	2.15631794e+02	2.72210963e+02	3.43714638e+02	4.34084970e+02	5.48306453e+02	6.92681770e+02	8.75180671e+02
3.28600000e+00	1.01867445e+00	1.00000000e+00	1.00000000e+00	1.01229466e+00	1.03656973e+00	1.07405199e+00	1.12689882e+00	1.19816785e+00	1.29193318e+00	1.41348540e+00	1.56961004e+00	1.76895392e+00	2.02249691e+00	2.34415384e+00	2.75153907e+00	3.26693545e+00	3.91852120e+00	4.74192225e+00	5.78217594e+00	7.09621476e+00	8.75600742e+00	1.08525314e+01	1.35007972e+01	1.68462017e+01	2.10725646e+01	2.64122921e+01	3.31592316e+01	4.16849315e+01	5.24592077e+01	6.60761587e+01	8.32870739e+01	1.05042062e+02	1.32542712e+02	1.67308717e+02	2.11262153e+02	2.66834115e+02	3.37099616e+02	4.25948279e+02	5.38300292e+02	6.80379657e+02	8.60059936e+02
3.38550000e+00	1.01719934e+00	1.00000000e+00	1.00000000e+00	1.01159175e+00	1.03464358e+00	1.07040350e+00	1.12098911e+00	1.18938078e+00	1.27954251e+00	1.39662027e+00	1.54721547e+00	1.73974390e+00	1.98489772e+00	2.29623474e+00	2.69092724e+00	3.19071132e+00	3.82308946e+00	4.62285275e+00	5.63400741e+00	6.91221251e+00	8.52786443e+00	1.05699994e+01	1.31512310e+01	1.64139979e+01	2.05384681e+01	2.57525413e+01	3.23445041e+01	4.06790443e+01	5.12175154e+01	6.45435793e+01	8.13956573e+01	1.02707996e+02	1.29662638e+02	1.63755195e+02	2.06878087e+02	2.61425895e+02	3.30428703e+02	4.17720858e+02	5.28154586e+02	6.67870361e+02	8.44639138e+02
3.48500000e+00	1.01582475e+00	1.00000000e+00	1.00000000e+00	1.01093408e+00	1.03283371e+00	1.06696269e+00	1.11539818e+00	1.18104474e+00	1.26775883e+00	1.38054514e+00	1.52582517e+00	1.71178864e+00	1.94884568e+00	2.25020361e+00	2.63259992e+00	3.11723208e+00	3.73093560e+00	4.50767610e+00	5.49043829e+00	6.73361734e+00	8.30604589e+00	1.02948256e+01	1.28101768e+01	1.59915778e+01	2.00155346e+01	2.51054177e+01	3.15439120e+01	3.96887783e+01	4.99928047e+01	6.30290637e+01	7.95228868e+01	1.00392342e+02	1.26799481e+02	1.60215217e+02	2.02501464e+02	2.56015132e+02	3.23739799e+02	4.09452415e+02	5.17934391e+02	6.55238859e+02	8.29029087e+02
3.58450000e+00	1.01454634e+00	1.00000000e+00	1.00000000e+00	1.01031888e+00	1.03113332e+00	1.06371806e+00	1.11010951e+00	1.17313789e+00	1.25655478e+00	1.36522719e+00	1.50540103e+00	1.68504523e+00	1.91429406e+00	2.20601144e+00	2.57650832e+00	3.04645282e+00	3.64202401e+00	4.39637365e+00	5.35147768e+00	6.56048097e+00	8.09066661e+00	1.00272158e+01	1.24779691e+01	1.55794552e+01	1.95045250e+01	2.44720192e+01	3.07590100e+01	3.87163031e+01	4.87880689e+01	6.15367034e+01	7.76743116e+01	9.81025786e+01	1.23963265e+02	1.56702156e+02	1.98150053e+02	2.50625351e+02	3.17063955e+02	4.01183825e+02	5.07693383e+02	6.42555482e+02	8.13321752e+02
3.68400000e+00	1.01335942e+00	1.00000000e+00	1.00000000e+00	1.00974347e+00	1.02953581e+00	1.06065848e+00	1.10510692e+00	1.16563867e+00	1.24590313e+00	1.35063326e+00	1.48590394e+00	1.65946873e+00	1.88119251e+00	2.16360344e+00	2.52259475e+00	2.97831550e+00	3.55630007e+00	4.28889981e+00	5.21709705e+00	6.39280330e+00	7.88177070e+00	9.76728021e+00	1.21548135e+01	1.51779714e+01	1.90059703e+01	2.38531396e+01	2.99909511e+01	3.77632594e+01	4.76056068e+01	6.00696800e+01	7.58542926e+01	9.58446345e+01	1.21161996e+02	1.53226763e+02	1.93838224e+02	2.45275677e+02	3.10426535e+02	3.92948612e+02	4.97475746e+02	6.29878322e+02	7.97593339e+02
3.78350000e+00	1.01225915e+00	1.00000000e+00	1.00000000e+00	1.00920527e+00	1.02803488e+00	1.05777320e+00	1.10037475e+00	1.15852604e+00	1.23577705e+00	1.33673039e+00	1.46729450e+00	1.63501316e+00	1.84948855e+00	2.12292098e+00	2.47079533e+00	2.91275253e+00	3.47369505e+00	4.18518864e+00	5.08723907e+00	6.23054398e+00	7.67934675e+00	9.51505289e+00	1.18408129e+01	1.47873296e+01	1.85202171e+01	2.32493263e+01	2.92405618e+01	3.68308569e+01	4.64471496e+01	5.86304300e+01	7.40662145e+01	9.36231631e+01	1.18402019e+02	1.49797627e+02	1.89577533e+02	2.39981584e+02	3.03848164e+02	3.84774166e+02	4.87317741e+02	6.17255235e+02	7.81906845e+02
3.88300000e+00	1.01124061e+00	1.00000000e+00	1.00000000e+00	1.00870184e+00	1.02662449e+00	1.05505194e+00	1.09589790e+00	1.15177958e+00	1.22615034e+00	1.32348610e+00	1.44953351e+00	1.61163223e+00	1.81912855e+00	2.08390308e+00	2.42104203e+00	2.84968963e+00	3.39412995e+00	4.08515897e+00	4.96182440e+00	6.07363159e+00	7.48334000e+00	9.27050838e+00	1.15359886e+01	1.44076226e+01	1.80474631e+01	2.26609281e+01	2.85084039e+01	3.59199540e+01	4.53139643e+01	5.72207787e+01	7.23126591e+01	9.14417658e+01	1.15688301e+02	1.46421540e+02	1.85377198e+02	2.34755502e+02	2.97345519e+02	3.76682764e+02	4.77248997e+02	6.04725504e+02	7.66314192e+02
3.98250000e+00	1.01029889e+00	1.00000000e+00	1.00000000e+00	1.00823087e+00	1.02529893e+00	1.05248489e+00	1.09166193e+00	1.14537968e+00	1.21699763e+00	1.31086872e+00	1.43258243e+00	1.58927997e+00	1.79005864e+00	2.04648761e+00	2.37326430e+00	2.78904805e+00	3.31751853e+00	3.98871853e+00	4.84075732e+00	5.92197099e+00	7.29366219e+00	9.03357440e+00	1.12402977e+01	1.40388551e+01	1.75877870e+01	2.20881334e+01	2.77948245e+01	3.50311232e+01	4.42069389e+01	5.58420497e+01	7.05955475e+01	8.93031757e+01	1.13024673e+02	1.43103806e+02	1.81244495e+02	2.29607332e+02	2.90931987e+02	3.68692403e+02	4.67293598e+02	5.92321223e+02	7.50857995e+02
4.08200000e+00	1.00942917e+00	1.00000000e+00	1.00000000e+00	1.00779016e+00	1.02405278e+00	1.05006276e+00	1.08765305e+00	1.13930751e+00	1.20829446e+00	1.29884751e+00	1.41640359e+00	1.56791112e+00	1.76222528e+00	2.01061215e+00	2.32739033e+00	2.73074630e+00	3.24376967e+00	3.89576718e+00	4.72393002e+00	5.77544925e+00	7.11019932e+00	8.80414233e+00	1.09536462e+01	1.36809621e+01	1.71411720e+01	2.15310014e+01	2.70999970e+01	3.41647045e+01	4.31266514e+01	5.44951560e+01	6.89162575e+01	8.72094099e+01	1.10414023e+02	1.39848495e+02	1.77185082e+02	2.24544867e+02	2.84618205e+02	3.60817500e+02	4.57470977e+02	5.80068449e+02	7.35573048e+02
